340

# Idiot Stopwatch v2024.01

Counter = **340** 
Last Timer = 0 (00:00:00.000)

(c) Perkedel Technologies  
https://github.com/Perkedel/IdiotStopwatch

## Logs

| Seconds | HH:MM::SS.MMM |
- https://youtube.com/shorts/RZQXScBEdEE?si=qSwloN0EB7kne0qq
- https://youtube.com/shorts/SJEa0knxt0g?si=SCzl9_2y00QYTpWy
- https://youtube.com/shorts/o9PCtyzhGoA?si=DDuUUBwockez-dX-
- https://youtube.com/shorts/uUNIlsnz5lo?si=yrkjnQM7ZKOCdOhb
- https://youtu.be/JGfNT-V7aaY?si=7WoJH2wTEy79l_zY
- https://youtu.be/rAd1NBHXyIE?si=C48EDEV4SRqHhJ4-
- https://youtu.be/1s5QDfayvLw?si=ol34UEW0DR_amiYg
- https://youtu.be/xEdLxTY_4Jc?si=T_b18ljKJvEcUrVk
- https://youtube.com/shorts/rOQ6WsTkkpU?si=Cm51SPx85DrqjeA7
- https://youtube.com/shorts/uHPP_aTx-zs?si=aPP421a213pDv0My
- https://youtu.be/bbDal6MknMU?si=MTMY7NOLoAfxcd3W
- https://youtu.be/GerAcxIa-rY?si=4rugK_cqxGQILU-G
- https://youtu.be/kwwIHiiDfok?si=Tg12sS4-JYvfNLid
- https://youtube.com/shorts/KRAX1cYgbvI?si=g5PAxLVAPsyV8lye
- https://youtube.com/shorts/9boH3TSJy3w?si=CHDkPbHJxs4Be_Qr
- https://youtu.be/pFlFn3IWQ7w?si=rhUiOhuo2Rukjj6J
- https://www.innersloth.com/wp-content/uploads/2023/10/scavengerhunt_big.png
- 1475
- 1475
- 1475
- 1475
- 1475
- 1475
- 1475
- 1475
- 1475
- 1475
- 1475
- 1475
- 1475
- https://youtu.be/RoAOGr_LncI?si=38V2-6NP9zUE_45s
- https://youtu.be/DOyySs6HOm0?si=KHlRU9q44cCbuROk
- https://youtu.be/mEFNTlAjWfE?si=8e6fHqMjgjxnLuV-
- https://youtube.com/shorts/bj6XPpjGs5o?si=d8y6uYYCvIHPm3B1
- https://youtube.com/shorts/18aDMPlB34o?si=GX9QBJLSpy6xy8lq
- https://youtube.com/shorts/-xFZ7A5Ynfs?si=FMCcgi-sdeAYfILX
- https://youtube.com/shorts/a3X7IZ1HGZ4?si=JsvXle6jkfCR25k9
- https://youtube.com/shorts/apFCagwkIpI?si=G4p__iB6XEqsUmHV
- https://youtube.com/shorts/GMai_rfuYmo?si=d3RE-atLKNIIs7r1
- https://youtube.com/shorts/K73fXqJoSck?si=GlWJZPGaVpNmHmLC
- https://youtube.com/shorts/yYmFyEUGg44?si=ZzguGKM_wLwDyJFk
- https://youtu.be/gPyZSX71np8?si=0URJ2oXsYBtagvKS
- https://youtu.be/jHs6jHHSGgc?si=OveDj6MeV0GcAzaz
- https://youtu.be/lIFE7h3m40U?si=XgTc_qHBRALh8rZK
- https://youtu.be/NO-BgMiC2yg?si=DaxfITLFvTTWXS8y
- porok
- poprok
- prororororkjfhfhdhs
- Lahas: Free, from God's shackles, (wave 🏳️‍🌈)!!!!
- Fern: What?!?!?
- .
- .
- https://youtu.be/NO-BgMiC2yg?si=rGz1HoJGejL2kbEp pdf
- https://www.skf.com/group/support/engineering-tools/simpro-quick
- https://youtu.be/IYEezqWtBkA?si=OkHE6cRx9RJGUwJh
- https://youtu.be/DEbkQzaAnTU?si=hfUsLPIs0WCnKv6J guy clapping earrape
- https://youtu.be/WIQAu0Sd5s0?si=y7nkU4PmQfh8fW5m
- https://youtu.be/5M8WvO7MjsE?si=h-QercnQfrDFHbAl
- https://youtube.com/shorts/yo9UtAOLzZc?si=qGdlUnqlS52h9wCc
- https://youtube.com/shorts/8_8UtC6UucY?si=3YZZBzgwxr2JMhNI
- https://youtube.com/shorts/jcYBhzPrq4c?si=s43I2jesyAKmO5hu
- https://youtube.com/shorts/50QTQ6coItc?si=a3a2Jojzoa2YllfB
- https://youtube.com/shorts/Z7FQDDtvn0c?si=SR9lPlFxiXsQTXX7
- https://www.innersloth.com/wp-content/uploads/2023/10/scavengerhunt_big.png
- https://checkpoint.cc/
- https://play.google.com/store/apps/details?id=com.Perkedel.tebenge
- https://learn.microsoft.com/en-us/powershell/module/microsoft.powershell.utility/get-filehash?view=powershell-7.3
- https://godotengine.org/press/
- https://godotengine.org/press/
- https://github.com/godotengine/godot-design
- https://youtu.be/_DlMQrlfB7c?si=IdB67A9dN7t8FjsE
- https://youtube.com/shorts/YPZY3Pk8lRU?si=HH1u9twO2b-2dwIj
- https://youtube.com/shorts/121AT5jGyho?si=hFPyzmrYIkvhStCb
- https://youtube.com/shorts/121AT5jGyho?si=hFPyzmrYIkvhStCb
- https://youtu.be/MvgWFXi5t7s?si=l4rqRtMCgFKDWZp7
- https://youtu.be/UcYx9RhJ7gk?si=-q5l0I2yjy1uhEZK
- https://youtube.com/shorts/D6yc6IveTXk?si=8ZAnwW87au_Gcolp
- https://youtu.be/vka9gDmWyXA?si=lJwhAyc3hNuuPqrB
- https://youtu.be/-WY8EeH2gsE?si=Bwk3SNjSDBVGMkRY
- https://youtu.be/JKBP7st-3bg?si=kX0akQcUk-9M7fCO
- https://youtu.be/VwOxY7SKSvk?si=Tf-X5FpbOFPZbxN_
- https://youtu.be/rzkhijyitaQ?si=ZTThcQTp0t8snuUH
- https://youtu.be/bIbmtnlsML8?si=NxOcEqwH9S_qqeV_
- https://youtu.be/Qne15LumQVk?si=Hwnqk3h1ReGT6XGG
- https://youtu.be/RcP1Ymsc07Q?si=hZDunekGqLU1_f6Q
- https://twitter.com/nine_ilust
- https://twitter.com/nine_ilust/status/1717147106211684702?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/nine_ilust/status/1588017889805746177?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/is2_p/status/1616460492700286976?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/koafreedraw/status/1716073799374746033?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/_babxie/status/1715987689445503318?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/nycnouu/status/1716000220478423171?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/nine_ilust/status/1715999112842109417?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/LemonJevyz1/status/1714213267944403385?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/4yosisi4/status/1714117466652295534?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/princehoneytea/status/1713725929040859595?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/mizokooohmygod/status/1713495561452839249?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/koshiyouko/status/1713536739577602154?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://twitter.com/nine_ilust/status/1717046553951543777?t=dJV2_gtHVXA4lZeW82Hx1Q&s=19
- https://youtu.be/nDRY0CmcYNU?si=2mNRy9_BZm2BQY0T
- I hate paywall.
- I should've said I pirated games because it's paid. Only then buy legit because much comfortable thanks to Steam.
- https://youtu.be/YginkTD5V4Q?si=c2HsVDfjfacAt4Ba
- https://youtu.be/c8ToCA8FKfY?si=jrlKurbT-Dg2qf9B
- https://youtu.be/fq6M4Jrxbo4?si=qmnbMwPssdjRQXdD
- https://youtube.com/shorts/jFJd2EYC8XY?si=bTtpRkQ4kERBnWQI
- https://youtube.com/shorts/YW4MBogFcUc?si=qVD7im-XgMqF1l1u
- https://youtube.com/shorts/Jv8SvoRrICY?si=PhdGhiGBQ7pXzCk8
- https://youtube.com/shorts/YPthPfU2g2Y?si=IAKX_cz2-Uj3OPOS
- https://youtu.be/0s_GNnCEpUE?si=JyY2gdq2DS0S2dTP
- https://youtu.be/jxTNahL9AHU?si=EMUHWOpiCXuUnzpC
- https://youtu.be/bExdD1x3Sj4?si=JnGltm560DPDbR2Z
- https://youtu.be/-5tGAV7ebI4?si=LN_VzqnK0SdmTrrT what a nice tree
- https://youtu.be/uLgOkOmMGIg?si=JbRBmer8KOZUZPu3
- https://youtu.be/eJz2GBZzo5M?si=QGLDts_2khPaTq-k
- https://youtu.be/Cz4L09CUoSE?si=5Jhvba8P_e83uiLt
- https://youtu.be/MOxr4ExRRjg?si=KU7SsnidYS_crXbi
- https://youtu.be/o2PCya3--FI?si=zdz_2qB-hPC-fZEU
- https://youtu.be/AfsHVWsCOag?si=ZoZhM5qYpRSr8HRZ
- https://youtu.be/Uh2Q49XGaq0?si=NulOQibmL88HqHGQ
- https://youtu.be/ewcfM-uZ_MI?si=1easT9C8HQGFEIUD
- https://youtu.be/g9xiJCq4rHk?si=N-uEMcrSdt-XYG02
- https://youtube.com/shorts/v-nxbd3Y6Cg?si=hePENnI3LHzuU5ga
- https://youtube.com/shorts/q170c3Lt-WA?si=w3xu7XRfKgFktO-H
- https://youtube.com/shorts/0FOgB49VWO8?si=ilcI7sx4Ij_GeOyY
- https://youtube.com/shorts/n06XjmDEm74?si=XZ4JrQpYvqDuv3LI
- https://youtube.com/shorts/F3zhvCagZXE?si=QnOY0B9VazzE7ONB
- https://youtube.com/shorts/HIYQ816IV4w?si=rKVGZDzpJjN0Pwe9
- https://youtube.com/shorts/7ICz0NGXo84?si=oMHEm2VuIRRgu_z7
- https://youtu.be/x6HcUsyVsBo?si=WKhL6419Kqfxyf2r
- https://play.google.com/store/apps/details?id=com.pank0.usagishima
- https://godotengine.org/article/godot-showcase-usagi-shima/
- https://youtu.be/Ncgv7ruZ6HU?si=YoPpaYAD9K4XHmKh spongebob disappointed steel sting
- https://youtu.be/L9q32CCNRKc?si=68z_-GPrTmsupCQg or spongebob failure
- https://youtu.be/sXol9xYxeoE?si=-GyNbzJfv46VYEAW
- https://youtube.com/shorts/W7UcImJP-64?si=O-LWTGpupaIGAIua
- https://youtu.be/MAfKcWaB6ok?si=xOomqSbylE2jAada
- https://youtu.be/84kqJ0Jemhc?si=GwUdeCES9a4UP_aQ
- https://youtu.be/2JZ4AemnZRk?si=esPS4yp5GHPxaM-j
- https://youtube.com/shorts/uVtlbDIX1ZE?si=WraJ9L3bR-_LaUFA
- https://youtube.com/shorts/L6r0VFU_2FI?si=ixG8c3rP060CV7hW
- https://youtu.be/3GGRE46rlW8?si=7wbXYsZIDyJpw76B ongezellig
- https://youtube.com/shorts/ouSiMHtjc2A?si=snkiUNRDzaqK2tVb
- https://youtu.be/-tt2ZmH-3uc?si=WdcqjsEkgTH8Tt7L here ongezellig
- https://youtu.be/2whXl2pCiLg?si=aAYAcYJ_yAjCvQ8t
- https://youtube.com/shorts/Ur8XGyC-Kq0?si=eBxsslL11A7OJJhH
- https://youtu.be/FLzPcKx0v5c?si=upLE5REkW2R4JzJN
- Adams the Paparazi what a virgin.
- https://youtu.be/tb2Ct3yyB4g?si=I6ws_IDdbb6x8eQG are you retarded
- https://youtu.be/uKfdls1fqJE?si=eqLcVEyy5hh1unkr
- https://youtu.be/PPyVadrfQFI?si=tj9XVOsjA4bkxF4J yokata wa ne
- https://youtu.be/lknfNs8cJns?si=_CPi51rTuoH-Rzz8
- https://youtu.be/MwpHjmfh4Kw?si=vvreuYtL57_6lLt6 blows your pancake with mind
- https://youtu.be/Wx39ro2jXJM?si=I6CP2cvD2CxdGiKQ
- https://youtu.be/oXfN2O3QGgg?si=GrmCF8kVGo7IQPCe here is how MK1 Fatal Blow sequences
- https://youtu.be/gfjiPqhoiII?si=ZIuARXxCHFbEwLS_
- Main intro, Kameo acts, Main finalize
- Vriska hits, Tavros matador crashing, Vriska pancake blows with her mind.
- https://youtu.be/emniUIitB2U?si=cpYlSGZ2O5EDyQaL
- https://youtube.com/shorts/3Q0vAkMLbMs?si=QYtTpK5qqxA08ap6
- https://youtube.com/shorts/hOOH9rJOmrQ?si=_R2tKU-YKwje237J
- https://youtu.be/FcdBfN_ZO8Q?si=Rm4JZDshZGsGlwxz
- https://youtu.be/n5XtTuwM_Nc?si=4CE5mUw6mOaQc_6n
- https://youtu.be/l5ZfRuHJPd4?si=gEw7ULvX5td7t7gn
- https://youtube.com/shorts/7rPwMZrmCxg?si=fPHJORj13r4-7XbA
- https://youtube.com/shorts/fl7igCyzhr0?si=YvTKKqrdhAvODPUz
- https://youtu.be/lMxL_p5uRgU?si=Jaz7HRwV4oVMyUqQ soyjak origin
- https://youtu.be/iq6-B_BZjQs?si=7YyP6geH3RiORsy7
- https://youtu.be/5a7p-Kmsg1w?si=vPpFqWznaB2I2das quan chi soyjak
- https://youtu.be/wGN9gbpI-9U?si=S6T-cbIA2cIvegBX
- https://youtu.be/0fh88CZhRD0?si=pQHYMuuGvvxyIRw0
- https://youtube.com/shorts/ak38e0BnVKM?si=-gcVqLfCsSkc30_P
- https://youtu.be/YczSLkOR3Uw?si=dW0ptOqdD-HS-kHC
- https://youtube.com/shorts/c5IF7P2VpNg?si=ArQPZxNb5yLTmNsl
- https://youtube.com/shorts/_KWF0oACWTE?si=hCUYvYNYqw9bkha0
- https://youtube.com/shorts/ZYRB1An1FbI?si=IbnAp_UnYOcLQy-z
- https://youtube.com/shorts/QxW6NQReHWc?si=7b5BZ84SVKvyfR3W
- https://youtu.be/pr0C4trQeM0?si=3nPWtCLzRH3xHUY5 boop wolf fnaf jumpscare
- https://youtu.be/AoehgPuzf5U?si=dVj-RTc4mnaZK4Q0 boop wolf
- https://youtu.be/OszxsY63XIk?si=G9eBmxXz_INCqpK7
- https://youtu.be/uBEFyJNcvf8?si=iibE5e-e3zx0JI9h
- https://youtu.be/iThGJXTucxY?si=hLc6BuufCPZYk5Jd
- https://youtu.be/kawKNYijpak?si=2ac-2a-2hsodWusr
- https://youtu.be/cgAe1ND7pvc?si=Kd7BFbo9daJsaYJz 87 eighty seven
- https://youtu.be/urumunKyZ_o?si=QquFIM2xe-Qw8KZ0 scream like hl scientist
- https://youtu.be/9aF8KQGeue0?si=vx6NhY666_DSgXFw
- https://youtube.com/shorts/NIE_ScFnoto?si=2e_RBfmw2q06i0_2
- https://youtube.com/shorts/W-Edw-ew32o?si=Qx59tSrdJSfpV_Yn
- https://youtube.com/shorts/rMwPMsS4nNk?si=zCKTWRNIuRx-5p25
- https://youtu.be/wj7eOTAsZUY?si=Y7ByDIOhOk9EUKkN
- https://youtu.be/UAnJJeLEDSs?si=Y7MgGYFFkR_Uxhf9
- https://youtube.com/shorts/uDN8cL2I9gI?si=MadMSKqhWoeSWt8O
- https://youtube.com/shorts/lLHNXeQ1HUA?si=ad7ZhHRAvhoc5I3N
- https://youtube.com/shorts/9gE6z3ZjhMA?si=JWqz0npCXtX88svu
- https://youtube.com/shorts/O54lqRn3N9w?si=HNjq9jrKZ-9b1PRG
- https://youtube.com/shorts/yRS4EjMxrnY?si=yFInoFfNndCWhDPE
- https://youtube.com/shorts/LkpBh2_CLZg?si=vDvZat2v21rlG8jc
- https://youtu.be/lRAkKB6GxKo?si=QY_6C_AvDbXCeuAZ
- https://youtu.be/szf6lnNrBZ0?si=sImVVDuTPBf2H237
- https://youtu.be/UaeYi6bb2ss?si=81IeBBXTQhozwkqY
- https://youtu.be/qUGXz2X0vqY?si=C9wZXapLCpOpegwp
- https://youtube.com/shorts/cBnz3NUmx1Q?si=hqznYtDblU56eEbp
- https://youtube.com/shorts/vuvowFAqVRc?si=sNj4Ai_zycPpS5hp
- https://youtube.com/shorts/j0Jn-nQz1Go?si=fEbqrsL7RREUhpPa
- https://youtu.be/b3_usDP6E_4?si=j2QHljwKU86dMi7L
- https://youtube.com/shorts/CkgAM1yIy4c?si=cS50n1HQ0dEyARUO
- https://youtube.com/shorts/2x7h9IFhppY?si=vwkmLsdIgSrflKw2
- https://youtu.be/rs1kU_0sdzM?si=9N25Jz4PsWSXHPIw
- https://youtu.be/TzDA-paae3k?si=m1NlQkBhmmzfuLT1
- https://youtube.com/shorts/0lT7Ye0xc4M?si=CEySt4uEa0f_yOa-https://youtube.com/shorts/e33P_VdjJk4?si=EHVBy7qI7aUvmFaw
- https://youtube.com/shorts/0lT7Ye0xc4M?si=CEySt4uEa0f_yOa-
- https://youtu.be/Jsm2EUj98o8?si=mVAxWdWM1fNPUF6B
- https://youtu.be/Jsm2EUj98o8?si=mVAxWdWM1fNPUF6B why?! She's legal
- https://youtu.be/VTdVuIZ3JOA?si=Q4DGL-IqH6Kxg8fT
- https://youtu.be/ORgoNXFQts4?si=gERJV66Y524V0Sse
- https://youtu.be/Kyc_ysVgBMs?si=Ck2VfLe74jCKm7qj
- https://youtube.com/shorts/oMVy8JNxiLA?si=Nh-ZRgyGCzyOGAcJ
- https://youtube.com/shorts/oMVy8JNxiLA?si=RsThYsmcI-44vOba
- https://youtube.com/shorts/FvwXs4Nm5nk?si=PX2r7RXOd-VKcsFA
- https://youtube.com/shorts/E7tQXH_EkhQ?si=fQ8ayMmFQQAFpzxr
- https://youtube.com/shorts/fo3tLegSluQ?si=V87GyKyBZmoWM-R8
- https://youtu.be/3u2xm9Oifa4?si=AVY-hdFA76N2JBly
- https://youtu.be/aAyyrYXC_Wc?si=Ou3n4axkgaxn3xad
- https://youtu.be/yFxhmOzKjSE?si=3i-oLyKenKi9XPLw
- https://youtu.be/FipVRlZXZEA?si=-vqDbULo1S47_6BN
- https://youtu.be/NSuaUok-wTY?si=jg_it6vImBYO0zUP
- https://youtube.com/shorts/m53dikCxtYg?si=zwqYiOEuOfM_SeD9
- https://youtu.be/ZgeLje4IUuo?si=gkH-3c340jzPQvyK
- https://youtube.com/shorts/oFmtioj8_Dg?si=p4DtWAbID6mDgdNU
- https://youtube.com/shorts/gAY8rlPNMNg?si=cB-clPufnQ84Nwhm
- https://youtube.com/shorts/gAY8rlPNMNg?si=hES_08sV1h8PZEAU
- https://youtube.com/shorts/LO6qiG2WvAU?si=C7cWqP_otvJOuw7y
- https://youtube.com/shorts/LO6qiG2WvAU?si=C7cWqP_otvJOuw7y
- https://youtube.com/shorts/g1zHtGwWgas?si=a7QNbyF_glHvrH-B
- https://youtu.be/oFA6TqtfLkM?si=cD2E4DOzBg9DdvU5
- https://youtu.be/D4tMP3hWvUk?si=VNBFqNCVg39MURqM
- https://youtu.be/gweEZXx0Idg?si=wruodMkosCSux5jF
- https://youtu.be/W8ADzfHIHew?si=O-U9xt8zyISH1oX8
- https://youtube.com/shorts/t3oOr4hF2Bc?si=eoh_JKxLx3apIYek
- https://youtu.be/zxxM-L27iy0?si=v_Nluj1PhBMuprR5 jp flute train
- https://youtu.be/FSXsAt7z_RU?si=2qOpdzfEFSblfZm6 yukopi flute but boy
- https://youtu.be/yg2BOEV4nHw?si=gslnQmDqk4n8XROg meeti g messi
- https://d33wubrfki0l68.cloudfront.net/e364b19c98989a1bdda529d86e534ccb84dac6c9/f4f59/assets/img/skrensut/audio_frequency_max_96_khz.png
- https://youtube.com/shorts/XVZBdd6ziSA?si=k5VKsVQTd2vICC-A
- https://youtube.com/shorts/X47zhV0qe_g?si=qM6zDK3SMLz1Oi2D
- https://youtube.com/shorts/DPP69ZtFlbo?si=KcHwzKXcQKW0ScZL
- https://youtube.com/shorts/d7p0azVzehw?si=p51mp9gPiPRmD0kw
- https://youtu.be/cCndTpEGC9w?si=mymdfFo7GOf-rhR-
- https://youtu.be/yA24MVtBxcs?si=BSj4gSJIK7zncW57
- https://www.pcmag.com/news/trippy-3d-art-from-the-early-90s
- https://youtu.be/U16iN_iqoT8?si=o3eE3I3q8JSphOEF
- https://youtu.be/wXUaFy5NdK4?si=Bzl5NAqjOm7mYoc3
- https://youtube.com/shorts/xvGGRvUctMo?si=qmO5FsCuRyK94tkm
- https://youtu.be/D6DVTLvOupE?si=ImXkQtvDQwWmhzic Yukopi flute japanese
- 147
- 147
- 147
- 147
- 147
- 147
- https://youtu.be/r4VZNFSo9l0?si=bs7kimc6dqHRE-Pf wtf one piece
- https://youtu.be/aetSXIq0iY0?si=1M2k2udqtaKvWd9L
- https://youtu.be/efCzBQNzNfc?si=UquCGlSLIzZLJS5r
- https://youtu.be/2u4BGoyK_hg?si=cZu9TmuHxHAahpms
- https://youtu.be/IEb57oOM8O0?si=8-ma-Bz6ByVpUQbV
- https://youtu.be/UQnoGeWKOBE?si=i2kP3knEx3N2HBQb
- https://youtube.com/shorts/MUT3WKvvt10?si=3SRLjnK9bvQZxuD5
- https://youtube.com/shorts/98f66bmr-9Q?si=R01vdlUqgxCpDH0_
- https://youtube.com/shorts/DGvK7KYbIEk?si=_4r70_Afh5_FxeML
- https://youtube.com/shorts/A2oyKRDbwqg?si=yfjf03D5p5hdRFxs
- https://youtube.com/shorts/ZW0PP57-OtY?si=xu-wWPHnmk-88_Z2
- https://youtube.com/shorts/mHYIqejB-tU?si=VatThcX9YZsEIT6K
- https://youtu.be/73x5Q6yzz0s?si=pPj3nNy2fHXAwuqH
- https://youtu.be/CcVfme-6WNI?si=DXspNBVMB8G-mNgL
- https://youtu.be/5V5BxR4cdzg?si=He3pKm9Qotw7n7gY
- https://youtu.be/AnMvTBGOcBc?si=eXvDQaa6fOX8VXkU
- https://youtu.be/pjpeFBhX-Dg?si=zPksXSTG73iOBgws omg you're so cute and funny
- https://youtu.be/hazixVTpy6U?si=HXxtnQBXj-phULUd
- https://youtu.be/HoxHyfW7oHY?si=-DCvsKidWCUqVrRo
- https://youtu.be/3B9XQYx9xSk?si=BL3ljnDfWWTELnZU carol & whitty. So cute and funny duar
- https://youtube.com/shorts/UEN42r3jesc?si=zhp-1BzWLNjaLIHs
- https://youtube.com/shorts/jaUmO-dgo74?si=GVFTTu4VTchJcMFW
- https://youtu.be/2_-GeDSZU4I?feature=shared
- https://youtube.com/shorts/OPQhoh48pE0?si=q668yNmaavf_i4ll
- https://youtube.com/shorts/8K-8QeQ6CEA?si=GacM6lv3INzBpQg4 capbara
- https://youtu.be/bxCmpGtjUTg?si=iuROYndYgNIjMflK
- https://youtube.com/shorts/chiwYbqYv-8?si=nNmGrtCTKo7aqKvM
- https://youtube.com/shorts/tSoCIwIAKUE?si=PKXGqpsPcm9eBgb_
- https://youtube.com/shorts/QoLlOw2yAGI?si=2ZOztHT5zjLhTzHX
- https://youtube.com/shorts/f_l1hgbSuzY?si=HNfvR_etnwMo-LKi
- https://youtu.be/vNJNy7rPpbY?si=1eQzJZLGKQa0HyW9
- https://youtu.be/3J6GjIJLhzQ?si=a2ac0L_N2-nNuBrT
- https://youtu.be/qtLZ88oj5zg?si=1vr_S78-QKhhhDQM
- https://youtu.be/9sbUpZj1fQc?si=JYKfmn2usXBwABl8
- https://youtu.be/_2xcNZfakcM?si=mWLtk0jmiBOQ3kXu
- https://youtu.be/s1iBYOEnKhM?si=4Jis-ixyXaPm0rdM
- https://youtu.be/pjDu4QQn0s0?si=itv0UH6PiR7HiK5O
- https://youtu.be/mYSh5Kqj0Zg?si=bgJl11xtbun5_ko2
- https://youtu.be/DOkYYx0QhRY?si=uHuzfvXm4vwj5TdQ
- https://youtu.be/3s4Xq9RXvzo?si=IR4sKWAs0EPg_jks
- https://youtu.be/xkz0mqcW00w?si=t5NI832aZAOf0jId
- https://youtu.be/xkz0mqcW00w?si=SLjJ3uFtYKhACTN8
- https://youtu.be/xkz0mqcW00w?si=SLjJ3uFtYKhACTN8
- https://youtu.be/xkz0mqcW00w?si=v-NVDQpSEVAAdWbY a bible genesis
- https://youtu.be/iSIedfDLu-A?si=ygwDoCI4zx5YT9Ww
- https://youtu.be/yKQ_sQKBASM?si=x1LYPpUKmiuh0S_U nobody expect spanish inquisition
- https://youtu.be/zFKXUwcy_Ls?si=WobPuJqj7L76b6Da
- https://youtube.com/shorts/nNY20GBXLAQ?si=NQTCPYpDwQPfAUFi
- https://youtube.com/shorts/955nuUaboxg?si=Ixa4XnihpSgq2GaU
- https://youtube.com/shorts/WPROID9MJdc?si=TvZqdiESCGQ1CnQ7
- https://youtube.com/shorts/aj0dw8WkaPQ?si=og_u_sD9aSDq5ZXT
- https://youtu.be/RpvLd901Wqs?si=luAVpa-6xynqRuVp
- https://youtu.be/SGOH_uSNjZY?si=XJzCFMwG2oK7-im8
- https://youtu.be/O6ntAHa2tXE?si=W8CuJsPfFhMoS6zD jiafei scream
- https://youtu.be/1pN5ijG7hqY?si=dcBCbdmaK4p-MGQA
- https://youtu.be/D2rcJTzNAwo?si=zLJ-T21DpPenk9Zx brain stroke oof old minecraft
- https://youtube.com/shorts/MJWAzKFePr4?si=Yr5XQr2PeElZiUKM
- Toilet chuwuwuwuwu duar jeger tada windows
- https://youtube.com/shorts/xqEta7Rpc84?si=3rxvl30vUqudsuzI
- https://youtube.com/shorts/aG3wXvUAVrM?si=QPu047wLvIN9-V2r
- https://youtu.be/UuvfGfdyWSQ?si=oJn13nwIflL1nHOX
- https://youtu.be/eoQQg8mVxdA?si=sO-OeGLfRahjDzpC
- https://youtu.be/e2qsGPdufdg?si=ZFzWxxC3SMnhMbA3 megamind unmodified original p music
- https://youtube.com/shorts/xDjdbiDMFb0?si=NBZcbZsihZJmK1xo
- https://youtube.com/shorts/miHenu1ezlY?si=jRpreLXfst20VTzN
- https://youtube.com/shorts/DOQ29cLacUo?si=zIXm9WDR-FdpnIKq
- https://youtu.be/YyH5Hje1sa8?si=kntHh0xTBU-As4BG touch grass I can't i eated it all
- https://youtu.be/FWY7RC98rAU?si=VQ_D-7y2lfXcv5UM
- https://youtu.be/DN0gAQQ7FAQ?si=-GEbn7amtXLEp2YX 100% duck
- https://youtu.be/uBHJn3-9Av8?si=-ShO6hoa8dJ9CJhO
- https://youtu.be/S9_CrEzK94U?si=rXmnekkwiCwJS66A
- https://youtu.be/vTpfN-MRYDI?si=xsixWXpW44pNW4gb
- https://youtu.be/_YighiuvR0I?feature=shared
- Remove Ad Subscription ft. Shang Tsung
- Iobal (CEO): Guys! What do we doing here?! We are poor! We can't help Van Elektronische either!
- Subouk (CTO): Who is that guy?
- Pabas: (escort held Shang Tsung) This guy
- Shang Tsung: (try to unshackle) UGH!
- Pabas: tried to infiltrate us.
- Shang Tsung: (spell push away)!!!!
- Everyone stunned hoah!!
- Iobal: (draw handgun point at Shang Tsung)!!...
- Shang Tsung: Easy, young.. Dasandimrealmers. I was trying to help you
- Iobal: Help what? I don't need it from you. What? Suggest me NFT?!
- Shang: Ah, ahahahahahahahahaa... No. You already know, so 🤷‍♂️....
- Iobal: Then what are you proposing here?!
- Shang: I am here to give you suggestion, that you should give meee.., any *soul*. You have one?
- Subouk: Hah!, What?!
- Shang: You don't have it.?
- Iobal: (read mind)..... (he is talking about subcription)?? No, why would we do that?
- Shang: You have to. Only by that, I shall provide you the greatest thing you ever wanted since you started here, ... Dream Treasure.
- Iobal: No. Pinbal Agung is a subsidiary of Van Elektronische. We have strict policy that forbid paywallism in softwares. Besides, I do not want to paywall not to mention, Subscription in our software! People will hate it! It constitute as betrayal!!! No. I do NOT, want to betray.
- Subouk: Ads are integrated in gameplay, destroy to hide for 10 sec.
- Shang: hahahahaa... Good question. you ask if betraying would be the worst idea for mankind. But the true question you must ask is...., Can I afford not to do it?
- Iobal: Here we go again 😑..
- Shang: You see, I am surprised Dasandimrealmers also read minds, only few Outworlders have the same power. And when I read yours.., You, .. have been strugling.
- View Iobal
- Shang: Your advertisement clicks is only a fraction and then... nothing. Nobody wants to ad, and using a the feature as punching bag (to Subouk) you said, ... (scoff)!!, does it give yourself real reward?
- Iobal: What do you want? So you tell me to add Remove Ad IAP?
- Shang: Correct! ..., but why buy once if you can charge them everytime?
- Bass impact sinetron
- ...
- Iobal: (Subscription remove ad) Wait what?
- Shang: Give me *souls*, no need to be yours. Your customers. Then I shall provide everything you've been dreaming of.
- Iobal: (hard decission) Oh...
- Subouk: (also stress) naeu...
- Shang: How about it? There's no other. If it's not me, they are robbers and looters. So are we deal?
